shop_name,shop_type,shop_star_rating,shop_address,shop_time_info,shop_contact
망원 그곳,"맥주,호프",4.75,서울 마포구 포은로 75 1층 화월,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료', '펼쳐보기'], ['']]",010-3745-7037
나나,이자카야,4.61,서울 마포구 월드컵로13길 19-19,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기'], ['']]",0507-1348-3237
월명식당,이자카야,4.61,서울 마포구 희우정로20길 75 1층 나나,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료', '펼쳐보기'], ['']]",010-5415-3562
리파인 망원,요리주점,정보 없음,서울 마포구 포은로 63 형섭빌딩 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '17:00 - 02:00'], ['일', '17:00 - 01:00'], ['월', '17:00 - 01:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 02:00']]",0507-1346-3024
꿩먹고알먹고,"맥주,호프",4.23,서울 마포구 망원로11길 6 2층,"[['곧 영업 종료', '01:30에 영업 종료', '1시 30분에 영업 종료'], ['토', '17:30 - 01:30', '00:30 라스트오더'], ['일', '17:30 - 01:30', '00:30 라스트오더'], ['월', '17:30 - 01:30', '00:30 라스트오더'], ['화', '17:30 - 01:30', '00:30 라스트오더'], ['수', '17:30 - 01:30', '00:30 라스트오더'], ['목', '17:30 - 01:30', '00:30 라스트오더'], ['금', '17:30 - 01:30', '00:30 라스트오더']]",0507-1307-8305
트릴로지,이자카야,4.23,서울 마포구 망원로11길 6 2층,"[['영업 종료', '20:00에 영업 시작', '20시 0분에 영업 시작', '펼쳐보기']]",0507-1373-1799
살쾡이,요리주점,정보 없음,서울 마포구 포은로 86-1 1층 103호(망원동),"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '18:00 - 02:00', '01:00 라스트오더'], ['일', '18:30 - 01:00', '00:00 라스트오더'], ['월', '18:30 - 01:00', '00:00 라스트오더'], ['화', '18:30 - 01:00', '00:00 라스트오더'], ['수', '정기휴무 (매주 수요일)'], ['목', '18:30 - 01:00', '00:00 라스트오더'], ['금', '18:00 - 02:00', '01:00 라스트오더']]",0507-1358-5632
세이슈,이자카야,정보 없음,서울 마포구 희우정로16길 54-5 2층,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더'], ['토', '18:00 - 03:00', '02:00 라스트오더'], ['일', '18:00 - 02:00', '01:00 라스트오더'], ['월', '18:00 - 02:00', '01:00 라스트오더'], ['화', '18:00 - 02:00', '01:00 라스트오더'], ['수', '18:00 - 02:00', '01:00 라스트오더'], ['목', '18:00 - 02:00', '01:00 라스트오더'], ['금', '18:00 - 03:00', '02:00 라스트오더']]",0507-1352-4083
휴식당,요리주점,정보 없음,서울 마포구 동교로 43-1 1층 매장전화 부재시 01046342896,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '17:00 - 04:00'], ['일', '17:00 - 03:00'], ['월', '17:00 - 03:00'], ['화', '17:00 - 03:00'], ['수', '17:00 - 03:00'], ['목', '17:00 - 03:00'], ['금', '17:00 - 04:00']]",0507-1355-2896
PNPV,술집,정보 없음,서울 마포구 포은로 63 3층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '19:00 - 03:00'], ['일', '19:00 - 03:00'], ['월', '19:00 - 03:00'], ['화', '19:00 - 03:00'], ['수', '19:00 - 03:00'], ['목', '19:00 - 03:00'], ['금', '19:00 - 03:00']]",0507-1380-6667
트릴토리,이자카야,정보 없음,서울 마포구 망원로7길 54,"[['영업 종료', '17:30에 영업 시작', '17시 30분에 영업 시작'], ['일', '17:30 - 23:30', '22:30 라스트오더'], ['월', '18:30 - 23:30', '22:30 라스트오더'], ['화', '18:30 - 23:30', '22:30 라스트오더'], ['수', '18:30 - 23:30', '22:30 라스트오더'], ['목', '정기휴무 (매주 목요일)'], ['금', '18:30 - 23:30', '22:30 라스트오더'], ['토', '17:30 - 23:30', '22:30 라스트오더']]",010-4939-7496
망원양화,요리주점,정보 없음,서울 마포구 동교로 33-3 1층 망원양화,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '정기휴무 (매주 목요일)'], ['금', '17:00 - 02:00', '01:00 라스트오더']]",0507-1354-4130
서교주담 망원,요리주점,정보 없음,서울 마포구 포은로 82 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '15:00 - 02:00'], ['일', '15:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 02:00']]",010-2633-7974
반주,요리주점,정보 없음,서울 마포구 월드컵로19길 18 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '18:00 - 02:00'], ['일', '18:00 - 24:00'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 02:00'], ['- 자세한 사항은 인스타로 공지합니다']]",0507-1426-3231
오비비어,요리주점,정보 없음,서울 마포구 월드컵로29길 7,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '16:00 - 03:00']]",0507-1339-6338
호아,요리주점,정보 없음,서울 마포구 희우정로16길 17 지층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '14:00 - 02:00', '01:00 라스트오더'], ['일', '14:00 - 02:00', '01:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 02:00', '01:00 라스트오더'], ['수', '18:00 - 02:00', '01:00 라스트오더'], ['목', '18:00 - 02:00', '01:00 라스트오더'], ['금', '18:00 - 02:00', '01:00 라스트오더']]",0507-1307-5938
해진뒤,요리주점,4.82,서울 마포구 월드컵로23길 20 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1372-2320
한지,요리주점,4.82,서울 마포구 월드컵로23길 20 2층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료', '펼쳐보기']]",02-6082-2341
오복수산시장,요리주점,4.3,서울 마포구 포은로 78 1층 오복수산시장,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 01:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00']]",0507-1312-9873
하이에나,요리주점,4.3,서울 마포구 포은로 78 1층 오복수산시장,[],070-4042-1536
주로,요리주점,4.75,서울 마포구 월드컵로19길 12 2층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '17:30 - 02:00', '01:00 라스트오더'], ['일', '17:30 - 01:00', '00:00 라스트오더'], ['월', '17:30 - 01:00', '00:00 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:30 - 01:00', '00:00 라스트오더'], ['목', '17:30 - 01:00', '00:00 라스트오더'], ['금', '17:30 - 02:00', '01:00 라스트오더']]",0507-1355-1575
녹턴사카바,바(BAR),4.54,서울 마포구 동교로 37,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",02-336-0710
노스터,바(BAR),4.54,서울 마포구 동교로 37,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료', '펼쳐보기'], ['']]",0507-1478-5456
프로그,바(BAR),4.58,서울 마포구 포은로 61,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1328-4360
호랑이 라운지,바(BAR),4.58,서울 마포구 포은로 61,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더', '펼쳐보기']]",0507-1467-1614
공작,와인,4.96,서울 마포구 희우정로12길 23 1층 101호,"[['영업 종료', '17:30에 영업 시작', '17시 30분에 영업 시작', '펼쳐보기']]",0507-1422-0227
꼬치주간,"오뎅,꼬치",4.96,서울 마포구 희우정로12길 23 1층 101호,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1344-9599
나이트엔데이,바(BAR),4.48,서울 마포구 포은로 70-1,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1435-9942
단바 서울,바(BAR),4.93,서울 마포구 망원로2길 87 1층,"[['영업 중', '04:00에 라스트오더', '4시 0분에 라스트오더'], ['토', '13:00 - 05:00', '04:00 라스트오더'], ['일', '13:00 - 05:00', '04:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '19:00 - 05:00', '04:00 라스트오더'], ['수', '19:00 - 05:00', '04:00 라스트오더'], ['목', '19:00 - 05:00', '04:00 라스트오더'], ['금', '19:00 - 05:00', '04:00 라스트오더']]",0507-1351-4149
선술집 위군,요리주점,4.93,서울 마포구 망원로2길 87 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",02-6083-5628
시러스,와인,4.6,서울 마포구 포은로 74 1층,"[['영업 종료', '15:00에 영업 시작', '15시 0분에 영업 시작', '펼쳐보기'], [''], ['휴무일', '07/11, 07/18']]",0507-1316-1130
슌우,요리주점,정보 없음,서울 마포구 포은로 63 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '16:00 - 02:00', '01:00 라스트오더'], ['일', '16:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더']]",0507-1377-5285
철길부산집 망원점,이자카야,정보 없음,서울 마포구 포은로 117 . 1층 1-4호,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더']]",0507-1378-8642
사토,이자카야,정보 없음,서울 마포구 희우정로16길 53 1층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 01:00', '00:00 라스트오더'], ['월', '18:00 - 01:00', '00:00 라스트오더'], ['화', '18:00 - 01:00', '00:00 라스트오더'], ['수', '18:00 - 01:00', '00:00 라스트오더'], ['목', '정기휴무 (매주 목요일)'], ['금', '18:00 - 01:00', '00:00 라스트오더'], ['토', '18:00 - 01:00', '00:00 라스트오더']]",0507-1346-1630
갑,이자카야,4.54,서울 마포구 월드컵로19길 8 지하1층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작', '펼쳐보기'], [''], ['맛있는녀석들 429회, 23.05.19.', '2023년 5월 19일', ' 경장육사/토마토달걀볶음/땅콩돼지강정']]",010-3838-6160
해금도,술집,4.54,서울 마포구 월드컵로19길 8 지하1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",02-336-7656
로바타 우직,요리주점,정보 없음,서울 마포구 포은로 86-1 1층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 01:00', '00:30 라스트오더'], ['월', '18:00 - 01:00', '00:30 라스트오더'], ['화', '18:00 - 01:00', '00:30 라스트오더'], ['수', '18:00 - 01:00', '00:30 라스트오더'], ['목', '18:00 - 01:00', '00:30 라스트오더'], ['금', '18:00 - 01:00', '00:30 라스트오더'], ['토', '17:00 - 01:00', '00:30 라스트오더']]",0507-1373-7481
망원엣지 망리단길점,술집,정보 없음,서울 마포구 월드컵로11길 46-14 parc 39 빌딩 4층,"[['영업 종료', '14:00에 영업 시작', '14시 0분에 영업 시작'], ['일', '14:00 - 24:00', '23:00 라스트오더'], ['월', '15:00 - 01:00', '00:00 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수', '15:00 - 01:00', '00:00 라스트오더'], ['목', '15:00 - 01:00', '00:00 라스트오더'], ['금', '15:00 - 01:00', '00:00 라스트오더'], ['토', '14:00 - 01:00', '00:00 라스트오더'], ['- 요청시 영업시간 연장가능합니다. ^^']]",0507-1376-4504
주에뉘,바(BAR),정보 없음,서울 마포구 월드컵로15길 17 1층 주에뉘,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['토(7/8)', '16:00 - 24:00'], ['일(7/9)', '16:00 - 24:00'], ['월(7/10)', '16:00 - 24:00'], ['화', '정기휴무 (매주 화요일)'], ['수(7/12)', '16:00 - 24:00'], ['목(7/13)', '16:00 - 24:00'], ['금', '12:00 - 02:00', '01:30 라스트오더'], ['- 7월 7일~13일은 16:00-24:00 영업합니다:)']]",0507-1378-2383
위드바틀,와인,5,서울 마포구 월드컵로13길 19-23 2층 201호,"[['영업 종료', '14:00에 영업 시작', '14시 0분에 영업 시작'], ['일', '14:00 - 21:00'], ['월', '15:00 - 23:00'], ['화', '15:00 - 23:00'], ['수', '15:00 - 23:00'], ['목', '15:00 - 23:00'], ['금', '15:00 - 24:00'], ['토', '15:00 - 24:00'], ['격주 월요일 정기 휴무']]",0507-1459-6040
뱃놀이,요리주점,5,서울 마포구 월드컵로13길 19-23 2층 201호,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",0507-1489-7949
아마,와인,4.82,서울 마포구 월드컵로23길 5 반지층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1310-2620
시장맥주,"맥주,호프",4.92,서울 마포구 희우정로16길 46 1층 102호,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1319-2841
망원도,바(BAR),4.45,서울 마포구 월드컵로13길 60 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1423-2022
슌우,요리주점,4.19,서울 마포구 포은로 75,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",0507-1377-5285
철길부산집 망원점,이자카야,정보 없음,서울 마포구 포은로 117 . 1층 1-4호,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더']]",0507-1378-8642
서교주담 망원,요리주점,정보 없음,서울 마포구 포은로 82 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '15:00 - 02:00'], ['일', '15:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 02:00']]",010-2633-7974
복덕방내추럴막걸리집,요리주점,4.55,서울 마포구 포은로8길 5,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '16:00 - 24:00', '23:00 라스트오더']]",070-8864-1414
정주일가,요리주점,4.55,서울 마포구 포은로8길 5,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기'], ['놀라운토요일 195회, 22.01.15.', '2022년 1월 15일', ' 차돌된장전골']]",0507-1396-4083
너랑나랑호프,"맥주,호프",4.39,서울 마포구 월드컵로 61,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '16:30 - 02:00'], ['일', '16:30 - 02:00'], ['월', '16:30 - 02:00'], ['화', '16:30 - 02:00'], ['수', '16:30 - 02:00'], ['목', '16:30 - 02:00'], ['금', '16:30 - 02:00'], ['식객허영만의백반기행 15회, 19.09.06.', '2019년 9월 6일', ' 육전/가자미튀김']]",010-4422-5157
미자카야,이자카야,4.39,서울 마포구 월드컵로 61,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기'], [''], ['휴무일', '07/17']]",0507-1362-7637
웅장,요리주점,정보 없음,서울 마포구 포은로 73 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더']]",0507-1308-6389
구운,이자카야,4.6,서울 마포구 포은로 109 102호,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 24:00', '23:00 라스트오더'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '18:00 - 24:00', '23:00 라스트오더']]",02-322-5545
화월,이자카야,4.6,서울 마포구 포은로 109 102호,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",0507-1359-1716
망원 그곳,"맥주,호프",4.75,서울 마포구 포은로 75 1층 화월,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료', '펼쳐보기'], ['']]",010-3745-7037
나나,이자카야,4.61,서울 마포구 월드컵로13길 19-19,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기'], ['']]",0507-1348-3237
월명식당,이자카야,4.61,서울 마포구 희우정로20길 75 1층 나나,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료', '펼쳐보기'], ['']]",010-5415-3562
리파인 망원,요리주점,4.7,서울 마포구 방울내로 66 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1346-3024
꿩먹고알먹고,"맥주,호프",4.23,서울 마포구 망원로11길 6 2층,"[['곧 영업 종료', '01:30에 영업 종료', '1시 30분에 영업 종료', '펼쳐보기']]",0507-1307-8305
트릴로지,이자카야,4.23,서울 마포구 망원로11길 6 2층,"[['영업 종료', '20:00에 영업 시작', '20시 0분에 영업 시작', '펼쳐보기']]",0507-1373-1799
살쾡이,요리주점,정보 없음,서울 마포구 포은로 86-1 1층 103호(망원동),"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '18:00 - 02:00', '01:00 라스트오더'], ['일', '18:30 - 01:00', '00:00 라스트오더'], ['월', '18:30 - 01:00', '00:00 라스트오더'], ['화', '18:30 - 01:00', '00:00 라스트오더'], ['수', '정기휴무 (매주 수요일)'], ['목', '18:30 - 01:00', '00:00 라스트오더'], ['금', '18:00 - 02:00', '01:00 라스트오더']]",0507-1358-5632
세이슈,이자카야,정보 없음,서울 마포구 희우정로16길 54-5 2층,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더'], ['토', '18:00 - 03:00', '02:00 라스트오더'], ['일', '18:00 - 02:00', '01:00 라스트오더'], ['월', '18:00 - 02:00', '01:00 라스트오더'], ['화', '18:00 - 02:00', '01:00 라스트오더'], ['수', '18:00 - 02:00', '01:00 라스트오더'], ['목', '18:00 - 02:00', '01:00 라스트오더'], ['금', '18:00 - 03:00', '02:00 라스트오더']]",0507-1352-4083
휴식당,요리주점,정보 없음,서울 마포구 동교로 43-1 1층 매장전화 부재시 01046342896,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '17:00 - 04:00'], ['일', '17:00 - 03:00'], ['월', '17:00 - 03:00'], ['화', '17:00 - 03:00'], ['수', '17:00 - 03:00'], ['목', '17:00 - 03:00'], ['금', '17:00 - 04:00']]",0507-1355-2896
PNPV,술집,정보 없음,서울 마포구 포은로 63 3층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '19:00 - 03:00'], ['일', '19:00 - 03:00'], ['월', '19:00 - 03:00'], ['화', '19:00 - 03:00'], ['수', '19:00 - 03:00'], ['목', '19:00 - 03:00'], ['금', '19:00 - 03:00']]",0507-1380-6667
트릴토리,이자카야,정보 없음,서울 마포구 망원로7길 54,"[['영업 종료', '17:30에 영업 시작', '17시 30분에 영업 시작'], ['일', '17:30 - 23:30', '22:30 라스트오더'], ['월', '18:30 - 23:30', '22:30 라스트오더'], ['화', '18:30 - 23:30', '22:30 라스트오더'], ['수', '18:30 - 23:30', '22:30 라스트오더'], ['목', '정기휴무 (매주 목요일)'], ['금', '18:30 - 23:30', '22:30 라스트오더'], ['토', '17:30 - 23:30', '22:30 라스트오더']]",010-4939-7496
망원양화,요리주점,정보 없음,서울 마포구 동교로 33-3 1층 망원양화,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '정기휴무 (매주 목요일)'], ['금', '17:00 - 02:00', '01:00 라스트오더']]",0507-1354-4130
서교주담 망원,요리주점,정보 없음,서울 마포구 포은로 82 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '15:00 - 02:00'], ['일', '15:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 02:00']]",010-2633-7974
반주,요리주점,정보 없음,서울 마포구 월드컵로19길 18 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '18:00 - 02:00'], ['일', '18:00 - 24:00'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 02:00'], ['- 자세한 사항은 인스타로 공지합니다']]",0507-1426-3231
오비비어,요리주점,정보 없음,서울 마포구 월드컵로29길 7,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '16:00 - 03:00']]",0507-1339-6338
