create_time,area,name,type,star_rating,review_sum,address,mon_opening_hours,mon_last_order_time,tue_opening_hours,tue_last_order_time,wed_opening_hours,wed_last_order_time,thu_opening_hours,thu_last_order_time,fri_opening_hours,fri_last_order_time,sat_opening_hours,sat_last_order_time,sun_opening_hours,sun_last_order_time,contact
2023-08-07 14:39:13,mangwon,나나,이자카야,4.61,258,서울 마포구 희우정로20길 75 1층 나나,휴무,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-24:00,정보 없음,0507-1348-3237
2023-08-07 14:39:13,mangwon,화월,이자카야,4.75,239,서울 마포구 포은로 75 1층 화월,휴무,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,0507-1359-1716
2023-08-07 14:39:13,mangwon,휴식당,요리주점,0.0,122,서울 마포구 동교로 43-1 1층 매장전화 부재시 01046342896,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-27:00,정보 없음,0507-1355-2896
2023-08-07 14:39:13,mangwon,트릴로지,이자카야,0.0,296,서울 마포구 방울내로11길 26 101호,20:00-25:00,정보 없음,휴무,정보 없음,20:00-25:00,정보 없음,20:00-25:00,정보 없음,20:00-25:00,정보 없음,20:00-25:00,정보 없음,20:00-25:00,정보 없음,0507-1373-1799
2023-08-07 14:39:13,mangwon,살쾡이,요리주점,0.0,114,서울 마포구 포은로 86-1 1층 103호(망원동),정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,18:00-26:00,01:00,18:00-26:00,01:00,18:30-25:00,정보 없음,0507-1358-5632
2023-08-07 14:39:13,mangwon,망원 그곳,"맥주,호프",4.61,615,서울 마포구 월드컵로13길 19-19,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-25:00,정보 없음,010-3745-7037
2023-08-07 14:39:13,mangwon,꿩먹고알먹고,"맥주,호프",4.23,230,서울 마포구 망원로11길 6 2층,17:30-25:30,00:30,17:30-25:30,00:30,17:30-25:30,00:30,17:30-25:30,00:30,17:30-25:30,00:30,17:30-25:30,00:30,17:30-25:30,00:30,0507-1307-8305
2023-08-07 14:39:13,mangwon,세이슈,이자카야,0.0,186,서울 마포구 희우정로16길 54-5 2층,18:00-26:00,01:00,18:00-26:00,01:00,18:00-26:00,01:00,18:00-26:00,01:00,18:00-27:00,02:00,18:00-27:00,02:00,18:00-26:00,01:00,0507-1352-4083
2023-08-07 14:39:13,mangwon,PNPV,술집,0.0,126,서울 마포구 포은로 63 3층,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,0507-1380-6667
2023-08-07 14:39:13,mangwon,월명식당,이자카야,4.7,224,서울 마포구 방울내로 66 1층,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,휴무,정보 없음,010-5415-3562
2023-08-07 14:39:13,mangwon,호아,요리주점,0.0,111,서울 마포구 희우정로16길 17 지층,휴무,정보 없음,18:00-26:00,01:00,18:00-26:00,01:00,18:00-26:00,01:00,18:00-26:00,01:00,16:00-26:00,01:00,정보 없음,정보 없음,0507-1307-5938
2023-08-07 14:39:13,mangwon,트릴토리,이자카야,0.0,266,서울 마포구 망원로7길 54,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,010-4939-7496
2023-08-07 14:39:13,mangwon,트릴토리,이자카야,0.0,266,서울 마포구 망원로7길 54,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,010-4939-7496
2023-08-07 14:39:13,mangwon,서교주담 망원,요리주점,0.0,565,서울 마포구 포은로 82 1층,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-24:00,정보 없음,010-2633-7974
2023-08-07 14:39:13,mangwon,주로,요리주점,0.0,63,서울 마포구 월드컵로19길 42 2층,17:30-25:00,00:00,휴무,정보 없음,17:30-25:00,00:00,17:30-25:00,00:00,17:30-26:00,01:00,17:30-26:00,01:00,17:30-25:00,00:00,0507-1355-1575
2023-08-07 14:39:13,mangwon,해진뒤,요리주점,4.82,787,서울 마포구 월드컵로23길 20 2층,휴무,정보 없음,19:00-21:45,정보 없음,19:00-21:45,정보 없음,19:00-24:00,정보 없음,19:00-24:00,정보 없음,19:00-24:00,정보 없음,휴무,정보 없음,0507-1372-2320
2023-08-07 14:39:13,mangwon,오비비어,요리주점,0.0,82,서울 마포구 월드컵로29길 7,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,0507-1339-6338
2023-08-07 14:39:13,mangwon,한지,요리주점,0.0,223,서울 마포구 포은로 97-1,16:00-27:00,정보 없음,휴무,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,02-6082-2341
2023-08-07 14:39:13,mangwon,오복수산시장,요리주점,4.3,303,서울 마포구 포은로 78 1층 오복수산시장,휴무,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-25:00,정보 없음,0507-1312-9873
2023-08-07 14:39:13,mangwon,건어물라운지,"맥주,호프",4.38,295,서울 마포구 포은로 105,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,0507-1423-8955
2023-08-07 14:39:13,mangwon,녹턴사카바,바(BAR),4.54,358,서울 마포구 동교로 37,18:00-25:00,정보 없음,휴무,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-25:00,정보 없음,02-336-0710
2023-08-07 14:39:13,mangwon,프로그,바(BAR),4.58,254,서울 마포구 포은로 61,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,휴무,정보 없음,0507-1328-4360
2023-08-07 14:39:13,mangwon,노스터,바(BAR),0.0,182,서울 마포구 포은로 70 2층,휴무,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,0507-1478-5456
2023-08-07 14:39:13,mangwon,호랑이 라운지,바(BAR),0.0,404,서울 마포구 월드컵로 103-1 2층,19:00-26:00,01:30,19:00-26:00,01:30,19:00-26:00,01:30,19:00-26:00,01:30,19:00-26:00,01:30,19:00-26:00,01:30,19:00-26:00,01:30,0507-1467-1614
2023-08-07 14:39:13,mangwon,공작,와인,4.96,536,서울 마포구 희우정로12길 23 1층 101호,18:30-24:00,정보 없음,18:30-24:00,정보 없음,18:30-24:00,정보 없음,18:30-24:00,정보 없음,18:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,0507-1422-0227
2023-08-07 14:39:13,mangwon,책바,요리주점,4.6,534,서울 마포구 포은로 90 301호,휴무,정보 없음,19:00-25:30,정보 없음,19:00-25:30,정보 없음,19:00-25:30,정보 없음,19:00-25:30,정보 없음,18:30-25:30,정보 없음,휴무,정보 없음,0507-1402-5858
2023-08-07 14:39:13,mangwon,꼬치주간,"오뎅,꼬치",4.48,613,서울 마포구 포은로 70-1,휴무,정보 없음,정보 없음,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,0507-1344-9599
2023-08-07 14:39:13,mangwon,시러스,요리주점,0.0,358,서울 마포구 동교로9길 56,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-24:00,정보 없음,0507-1316-1130
2023-08-07 14:39:13,mangwon,갑,이자카야,4.54,195,서울 마포구 월드컵로19길 8 지하1층,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,17:30-25:00,정보 없음,17:30-25:00,정보 없음,18:00-23:30,정보 없음,010-3838-6160
2023-08-07 14:39:13,mangwon,코멘터리사운드,와인,0.0,80,서울 마포구 월드컵로23길 18 201호,휴무,정보 없음,18:00-24:00,23:30,18:00-24:00,23:30,18:00-24:00,23:30,18:00-24:00,23:30,15:00-24:00,23:30,15:00-24:00,정보 없음,0507-1425-2281
2023-08-07 14:39:13,mangwon,단바 서울,바(BAR),4.93,265,서울 마포구 망원로2길 87 1층,휴무,정보 없음,19:00-29:00,04:00,19:00-29:00,04:00,19:00-29:00,04:00,19:00-29:00,04:00,19:00-29:00,04:00,19:00-29:00,정보 없음,0507-1351-4149
2023-08-07 14:39:13,mangwon,위드바틀,와인,5,208,서울 마포구 월드컵로13길 19-23 2층 201호,정보 없음,정보 없음,17:00-23:00,정보 없음,17:00-23:00,정보 없음,17:00-23:00,정보 없음,15:00-24:00,정보 없음,15:00-24:00,정보 없음,14:00-21:00,정보 없음,0507-1459-6040
2023-08-07 14:39:13,mangwon,홍타하우스,요리주점,0.0,86,서울 마포구 희우정로16길 54 세림빌딩 101호,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,휴무,정보 없음,0507-1312-8097
2023-08-07 14:39:13,mangwon,망원엣지 망리단길점,술집,0.0,131,서울 마포구 월드컵로11길 46-14 parc 39 빌딩 4층,15:00-25:00,16:00 - 17:00 브레이크타임,휴무,정보 없음,15:00-25:00,16:00 - 17:00 브레이크타임,15:00-25:00,16:00 - 17:00 브레이크타임,15:00-25:00,16:00 - 17:00 브레이크타임,14:00-25:00,00:00,14:00-24:00,16:00 - 17:00 브레이크타임,0507-1376-4504
2023-08-07 14:39:13,mangwon,나이트엔데이,바(BAR),0.0,68,"서울 마포구 희우정로10길 15 상가동 112호, 113호",12:00-24:00,정보 없음,12:00-24:00,정보 없음,12:00-24:00,정보 없음,12:00-24:00,정보 없음,12:00-26:00,정보 없음,12:00-26:00,정보 없음,12:00-26:00,정보 없음,0507-1435-9942
2023-08-07 14:39:13,mangwon,시장맥주,"맥주,호프",4.45,419,서울 마포구 월드컵로13길 60 2층,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,휴무,정보 없음,0507-1319-2841
2023-08-07 14:39:13,mangwon,뱃놀이,요리주점,4.82,404,서울 마포구 월드컵로23길 5 반지층,18:00-24:00,23:00,18:00-24:00,23:00,휴무,정보 없음,18:00-24:00,23:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,23:00,0507-1489-7949
2023-08-07 14:39:13,mangwon,선술집 위군,요리주점,4.6,234,서울 마포구 포은로 74 1층,휴무,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,휴무,정보 없음,02-6083-5628
2023-08-07 14:39:13,mangwon,망원연속체,바(BAR),0.0,144,서울 마포구 동교로 55 2층,17:00-23:30,정보 없음,17:00-23:30,정보 없음,17:00-23:30,정보 없음,17:00-23:30,정보 없음,17:00-23:30,정보 없음,14:00-23:30,정보 없음,14:00-23:30,정보 없음,0507-1394-3845
2023-08-07 14:39:13,mangwon,슌우,요리주점,0.0,55,서울 마포구 포은로 63 1층,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,16:00-26:00,01:00,16:00-26:00,01:00,0507-1377-5285
2023-08-07 14:39:13,mangwon,아루감,바(BAR),4.52,375,"서울 마포구 월드컵로19길 8 2,3층",18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-24:00,정보 없음,0507-1406-3213
2023-08-07 14:39:13,mangwon,아마,와인,4.92,200,서울 마포구 희우정로16길 46 1층 102호,휴무,정보 없음,18:00-25:00,00:00,18:00-25:00,00:00,15:00-25:00,00:00,15:00-25:00,00:00,15:00-25:00,00:00,휴무,정보 없음,0507-1310-2620
2023-08-07 14:39:13,mangwon,망원양화,요리주점,0.0,66,서울 마포구 동교로 33-3 1층 망원양화,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,0507-1354-4130
2023-08-07 14:39:13,mangwon,철길부산집 망원점,이자카야,0.0,118,서울 마포구 포은로 117 . 1층 1-4호,17:00-26:00,01:00,휴무,정보 없음,정보 없음,정보 없음,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,0507-1378-8642
