name,type,star_rating,review_sum,address,time_info,contact
나나,이자카야,4.61,258,서울 마포구 희우정로20길 75 1층 나나,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00'], ['일', '17:00 - 24:00'], ['- 둘째, 넷째주 일요일 휴무']]",0507-1348-3237
화월,이자카야,4.75,239,서울 마포구 포은로 75 1층 화월,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 24:00'], ['토', '17:00 - 24:00'], ['일', '17:00 - 24:00']]",0507-1359-1716
휴식당,요리주점,정보 없음,122,서울 마포구 동교로 43-1 1층 매장전화 부재시 01046342896,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['월', '17:00 - 03:00'], ['화', '17:00 - 03:00'], ['수', '17:00 - 03:00'], ['목', '17:00 - 03:00'], ['금', '17:00 - 04:00'], ['토', '17:00 - 04:00'], ['일', '17:00 - 03:00']]",0507-1355-2896
트릴로지,이자카야,정보 없음,296,서울 마포구 방울내로11길 26 101호,"[['영업 전', '20:00에 영업 시작', '20시 0분에 영업 시작'], ['월', '20:00 - 01:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '20:00 - 01:00'], ['목', '20:00 - 01:00'], ['금', '20:00 - 01:00'], ['토', '20:00 - 01:00'], ['일', '20:00 - 01:00']]",0507-1373-1799
살쾡이,요리주점,정보 없음,114,서울 마포구 포은로 86-1 1층 103호(망원동),"[['오늘 휴무', '08/07 휴무', '08/07 휴무'], ['월(8/7)', '휴무'], ['화(8/8)', '휴무'], ['수(8/9)', '휴무'], ['목(8/10)', '휴무'], ['금', '18:00 - 02:00', '01:00 라스트오더'], ['토', '18:00 - 02:00', '01:00 라스트오더'], ['일', '18:30 - 01:00', '00:00 라스트오더'], ['접기']]",0507-1358-5632
망원 그곳,"맥주,호프",4.61,615,서울 마포구 월드컵로13길 19-19,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 03:00'], ['토', '18:00 - 03:00'], ['일', '18:00 - 01:00'], ['- 일요일은 01:00 마감']]",010-3745-7037
꿩먹고알먹고,"맥주,호프",4.23,230,서울 마포구 망원로11길 6 2층,"[['영업 전', '17:30에 영업 시작', '17시 30분에 영업 시작'], ['월', '17:30 - 01:30', '00:30 라스트오더'], ['화', '17:30 - 01:30', '00:30 라스트오더'], ['수', '17:30 - 01:30', '00:30 라스트오더'], ['목', '17:30 - 01:30', '00:30 라스트오더'], ['금', '17:30 - 01:30', '00:30 라스트오더'], ['토', '17:30 - 01:30', '00:30 라스트오더'], ['일', '17:30 - 01:30', '00:30 라스트오더']]",0507-1307-8305
세이슈,이자카야,정보 없음,186,서울 마포구 희우정로16길 54-5 2층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 02:00', '01:00 라스트오더'], ['화', '18:00 - 02:00', '01:00 라스트오더'], ['수', '18:00 - 02:00', '01:00 라스트오더'], ['목', '18:00 - 02:00', '01:00 라스트오더'], ['금', '18:00 - 03:00', '02:00 라스트오더'], ['토', '18:00 - 03:00', '02:00 라스트오더'], ['일', '18:00 - 02:00', '01:00 라스트오더']]",0507-1352-4083
PNPV,술집,정보 없음,126,서울 마포구 포은로 63 3층,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['월', '19:00 - 03:00'], ['화', '19:00 - 03:00'], ['수', '19:00 - 03:00'], ['목', '19:00 - 03:00'], ['금', '19:00 - 03:00'], ['토', '19:00 - 03:00'], ['일', '19:00 - 03:00']]",0507-1380-6667
월명식당,이자카야,4.7,224,서울 마포구 방울내로 66 1층,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['월', '17:00 - 02:00'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00'], ['일', '정기휴무 (매주 일요일)'], ['- 휴무일은 인스타그램 @mw66wm 을 참고해주세요']]",010-5415-3562
호아,요리주점,정보 없음,111,서울 마포구 희우정로16길 17 지층,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 02:00', '01:00 라스트오더'], ['수', '18:00 - 02:00', '01:00 라스트오더'], ['목', '18:00 - 02:00', '01:00 라스트오더'], ['금', '18:00 - 02:00', '01:00 라스트오더'], ['토', '16:00 - 02:00', '01:00 라스트오더'], ['일(8/13)', '휴무'], ['접기']]",0507-1307-5938
트릴토리,이자카야,정보 없음,266,서울 마포구 망원로7길 54,"[['오늘 휴무', '08/07 휴무', '08/07 휴무'], ['월(8/7)', '휴무'], ['화(8/8)', '휴무'], ['수(8/9)', '휴무'], ['목(8/10)', '휴무'], ['금(8/11)', '휴무'], ['토(8/12)', '휴무'], ['일(8/13)', '휴무'], ['08/01-08/30 휴무']]",010-4939-7496
트릴토리,이자카야,정보 없음,266,서울 마포구 망원로7길 54,"[['오늘 휴무', '08/07 휴무', '08/07 휴무'], ['월(8/7)', '휴무'], ['화(8/8)', '휴무'], ['수(8/9)', '휴무'], ['목(8/10)', '휴무'], ['금(8/11)', '휴무'], ['토(8/12)', '휴무'], ['일(8/13)', '휴무'], ['08/01-08/30 휴무']]",010-4939-7496
서교주담 망원,요리주점,정보 없음,565,서울 마포구 포은로 82 1층,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 02:00'], ['토', '15:00 - 02:00'], ['일', '15:00 - 24:00']]",010-2633-7974
주로,요리주점,정보 없음,63,서울 마포구 월드컵로19길 42 2층,"[['영업 전', '17:30에 영업 시작', '17시 30분에 영업 시작'], ['월', '17:30 - 01:00', '00:00 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:30 - 01:00', '00:00 라스트오더'], ['목', '17:30 - 01:00', '00:00 라스트오더'], ['금', '17:30 - 02:00', '01:00 라스트오더'], ['토', '17:30 - 02:00', '01:00 라스트오더'], ['일', '17:30 - 01:00', '00:00 라스트오더']]",0507-1355-1575
해진뒤,요리주점,4.82,787,서울 마포구 월드컵로23길 20 2층,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '19:00 - 21:45'], ['수', '19:00 - 21:45'], ['목', '19:00 - 24:00'], ['금', '19:00 - 24:00'], ['토', '19:00 - 24:00'], ['일', '정기휴무 (매주 일요일)']]",0507-1372-2320
오비비어,요리주점,정보 없음,82,서울 마포구 월드컵로29길 7,"[['영업 전', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['매일', '16:00 - 03:00']]",0507-1339-6338
한지,요리주점,정보 없음,223,서울 마포구 포은로 97-1,"[['영업 전', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['월', '16:00 - 03:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '16:00 - 03:00'], ['목', '16:00 - 03:00'], ['금', '16:00 - 03:00'], ['토', '16:00 - 03:00'], ['일', '16:00 - 03:00']]",02-6082-2341
오복수산시장,요리주점,4.3,303,서울 마포구 포은로 78 1층 오복수산시장,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00'], ['일', '17:00 - 01:00']]",0507-1312-9873
건어물라운지,"맥주,호프",4.38,295,서울 마포구 포은로 105,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['매일', '17:00 - 03:00']]",0507-1423-8955
녹턴사카바,바(BAR),4.54,358,서울 마포구 동교로 37,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 01:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 02:00'], ['토', '17:00 - 02:00'], ['일', '17:00 - 01:00']]",02-336-0710
프로그,바(BAR),4.58,254,서울 마포구 포은로 61,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 24:00'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 24:00'], ['토', '18:00 - 24:00'], ['일', '정기휴무 (매주 일요일)']]",0507-1328-4360
노스터,바(BAR),정보 없음,182,서울 마포구 포은로 70 2층,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 03:00'], ['수', '17:00 - 03:00'], ['목', '17:00 - 03:00'], ['금', '17:00 - 03:00'], ['토', '17:00 - 03:00'], ['일', '17:00 - 03:00'], ['- 매주 월요일 휴무']]",0507-1478-5456
호랑이 라운지,바(BAR),정보 없음,404,서울 마포구 월드컵로 103-1 2층,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['매일', '19:00 - 02:00', '01:30 라스트오더']]",0507-1467-1614
공작,와인,4.96,536,서울 마포구 희우정로12길 23 1층 101호,"[['영업 전', '18:30에 영업 시작', '18시 30분에 영업 시작'], ['월', '18:30 - 24:00'], ['화', '18:30 - 24:00'], ['수', '18:30 - 24:00'], ['목', '18:30 - 24:00'], ['금', '18:30 - 24:00'], ['토', '17:30 - 24:00'], ['일', '17:30 - 24:00']]",0507-1422-0227
책바,요리주점,4.6,534,서울 마포구 포은로 90 301호,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '19:00 - 01:30'], ['수', '19:00 - 01:30'], ['목', '19:00 - 01:30'], ['금', '19:00 - 01:30'], ['토', '18:30 - 01:30'], ['일', '정기휴무 (매주 일요일)']]",0507-1402-5858
꼬치주간,"오뎅,꼬치",4.48,613,서울 마포구 포은로 70-1,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화(8/8)', '휴무'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00'], ['일', '17:00 - 02:00'], ['접기']]",0507-1344-9599
시러스,요리주점,정보 없음,358,서울 마포구 동교로9길 56,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '15:00 - 24:00'], ['일', '15:00 - 24:00']]",0507-1316-1130
갑,이자카야,4.54,195,서울 마포구 월드컵로19길 8 지하1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 24:00'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '17:30 - 01:00'], ['토', '17:30 - 01:00'], ['일', '18:00 - 23:30'], ['- 토요일은 조금 더 일찍 오픈합니다. 미리 전화문의주세요']]",010-3838-6160
코멘터리사운드,와인,정보 없음,80,서울 마포구 월드컵로23길 18 201호,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00', '23:30 라스트오더'], ['수', '18:00 - 24:00', '23:30 라스트오더'], ['목', '18:00 - 24:00', '23:30 라스트오더'], ['금', '18:00 - 24:00', '23:30 라스트오더'], ['토', '15:00 - 24:00', '23:30 라스트오더'], ['일', '15:00 - 24:00', '23:30 라스트오더'], ['- 8월 14일(월) 오픈합니다.']]",0507-1425-2281
단바 서울,바(BAR),4.93,265,서울 마포구 망원로2길 87 1층,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '19:00 - 05:00', '04:00 라스트오더'], ['수', '19:00 - 05:00', '04:00 라스트오더'], ['목', '19:00 - 05:00', '04:00 라스트오더'], ['금', '19:00 - 05:00', '04:00 라스트오더'], ['토', '19:00 - 05:00', '04:00 라스트오더'], ['일', '19:00 - 05:00', '04:00 라스트오더']]",0507-1351-4149
위드바틀,와인,5,208,서울 마포구 월드컵로13길 19-23 2층 201호,"[['오늘 휴무', '격주 월요일 휴무', '격주 월요일 휴무'], ['월(8/7)', '정기휴무 (격주 월요일)'], ['화', '17:00 - 23:00'], ['수', '17:00 - 23:00'], ['목', '17:00 - 23:00'], ['금', '15:00 - 24:00'], ['토', '15:00 - 24:00'], ['일', '14:00 - 21:00'], ['격주 월요일 정기 휴무']]",0507-1459-6040
홍타하우스,요리주점,정보 없음,86,서울 마포구 희우정로16길 54 세림빌딩 101호,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 01:00'], ['토', '18:00 - 01:00'], ['일', '정기휴무 (매주 일요일)'], ['- 마지막 주문 23:00']]",0507-1312-8097
망원엣지 망리단길점,술집,정보 없음,131,서울 마포구 월드컵로11길 46-14 parc 39 빌딩 4층,"[['영업 전', '15:00에 영업 시작', '15시 0분에 영업 시작'], ['월', '15:00 - 01:00', '16:00 - 17:00 브레이크타임', '00:00 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수', '15:00 - 01:00', '16:00 - 17:00 브레이크타임', '00:00 라스트오더'], ['목', '15:00 - 01:00', '16:00 - 17:00 브레이크타임', '00:00 라스트오더'], ['금', '15:00 - 01:00', '16:00 - 17:00 브레이크타임', '00:00 라스트오더'], ['토', '14:00 - 01:00', '00:00 라스트오더'], ['일', '14:00 - 24:00', '23:00 라스트오더'], ['- 요청시 영업시간 연장가능합니다. ^^']]",0507-1376-4504
나이트엔데이,바(BAR),정보 없음,68,"서울 마포구 희우정로10길 15 상가동 112호, 113호","[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['월', '12:00 - 24:00'], ['화', '12:00 - 24:00'], ['수', '12:00 - 24:00'], ['목', '12:00 - 24:00'], ['금', '12:00 - 02:00'], ['토', '12:00 - 02:00'], ['일', '12:00 - 02:00']]",0507-1435-9942
시장맥주,"맥주,호프",4.45,419,서울 마포구 월드컵로13길 60 2층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 01:00'], ['토', '18:00 - 01:00'], ['일', '정기휴무 (매주 일요일)']]",0507-1319-2841
뱃놀이,요리주점,4.82,404,서울 마포구 월드컵로23길 5 반지층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 24:00', '23:00 라스트오더'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '정기휴무 (매주 수요일)'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['일', '17:00 - 01:00', '00:00 라스트오더']]",0507-1489-7949
선술집 위군,요리주점,4.6,234,서울 마포구 포은로 74 1층,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 24:00'], ['토', '18:00 - 24:00'], ['일', '정기휴무 (매주 일요일)']]",02-6083-5628
망원연속체,바(BAR),정보 없음,144,서울 마포구 동교로 55 2층,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['월', '17:00 - 23:30'], ['화', '17:00 - 23:30'], ['수', '17:00 - 23:30'], ['목', '17:00 - 23:30'], ['금', '17:00 - 23:30'], ['토', '14:00 - 23:30'], ['일', '14:00 - 23:30'], ['- 인스타그램으로 휴무일을 공지하고 있습니다']]",0507-1394-3845
슌우,요리주점,정보 없음,55,서울 마포구 포은로 63 1층,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '16:00 - 02:00', '01:00 라스트오더'], ['일', '16:00 - 02:00', '01:00 라스트오더']]",0507-1377-5285
아루감,바(BAR),4.52,375,"서울 마포구 월드컵로19길 8 2,3층","[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 02:00'], ['토', '16:00 - 02:00'], ['일', '16:00 - 24:00'], ['- 여름휴가안내 2022.09.04-2022.09.09']]",0507-1406-3213
아마,와인,4.92,200,서울 마포구 희우정로16길 46 1층 102호,"[['오늘 휴무', '매주 월요일 휴무', '매주 월요일 휴무'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 01:00', '00:00 라스트오더'], ['수', '18:00 - 01:00', '00:00 라스트오더'], ['목', '15:00 - 01:00', '00:00 라스트오더'], ['금', '15:00 - 01:00', '00:00 라스트오더'], ['토', '15:00 - 01:00', '00:00 라스트오더'], ['일', '정기휴무 (매주 일요일)']]",0507-1310-2620
망원양화,요리주점,정보 없음,66,서울 마포구 동교로 33-3 1층 망원양화,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['격주 일요일 정기 휴무']]",0507-1354-4130
철길부산집 망원점,이자카야,정보 없음,118,서울 마포구 포은로 117 . 1층 1-4호,"[['영업 전', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수(8/9)', '휴무'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['접기']]",0507-1378-8642
