shop_name,shop_type,shop_star_rating,shop_address,shop_time_info,shop_contact
과일가게,술집,4.42,서울 마포구 독막로2길 35 1층 색다른한잔,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",02-336-3859
넉탐,요리주점,4.39,서울 마포구 양화로1길 25,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1345-5640
히게쯔라,이자카야,4.39,서울 마포구 양화로1길 25,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작', '펼쳐보기']]",0507-1317-4883
형제집,요리주점,4.61,서울 마포구 포은로 39 1층 형제집,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더', '펼쳐보기']]",0507-1489-2230
남자식탁,이자카야,4.61,서울 마포구 포은로 39 1층 형제집,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1324-3035
윤슬,요리주점,4.57,서울 마포구 월드컵로3길 31-8 1층 남자식탁,"[['오늘 휴무', '07/09 휴무', '07/09 휴무', '펼쳐보기'], [''], ['휴무일', '07/23']]",02-6081-2200
펍프리바다727,"맥주,호프",4.96,서울 마포구 독막로4길 9 1층 가운데 검정문,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더', '펼쳐보기'], ['']]",02-525-0911
델리카테슨,와인,4.31,서울 마포구 양화로6길 38 3F,"[['영업 종료', '11:30에 영업 시작', '11시 30분에 영업 시작', '펼쳐보기'], [''], ['휴무일', '07/12']]",0507-1444-3141
준지의아름다운하루,이자카야,4.61,서울 마포구 토정로3길 19 1층,"[['영업 중', '03:30에 라스트오더', '3시 30분에 라스트오더', '펼쳐보기']]",02-3144-6760
달리,요리주점,4.47,서울 마포구 독막로 48 2층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기'], ['2014테이스티로드 31회, 14.08.23.', '2014년 8월 23일', ' 명란덮밥/명란파스타']]",0507-1381-4123
익순,요리주점,4.49,서울 마포구 양화로6길 86 2층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",0507-1326-9260
슬오라,요리주점,정보 없음,서울 마포구 포은로 14 1층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 01:00', '00:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 01:00', '00:30 라스트오더'], ['수', '18:00 - 01:00', '00:30 라스트오더'], ['목', '18:00 - 01:00', '00:30 라스트오더'], ['금', '18:00 - 01:00', '00:30 라스트오더'], ['토', '18:00 - 01:00', '00:30 라스트오더']]",0507-1478-7377
우식궁,요리주점,4.85,서울 마포구 양화로6길 92 2층 우식궁,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료', '펼쳐보기']]",0507-1348-2543
약수터,포장마차,4.85,서울 마포구 양화로6길 92 2층 우식궁,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",0507-1371-6229
카즈,이자카야,4.74,서울 마포구 독막로2길 12 1층 101호,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",02-335-1631
양화진,요리주점,4.49,서울 마포구 월드컵로3길 44,"[['영업 종료', '11:00에 영업 시작', '11시 0분에 영업 시작', '펼쳐보기'], ['생방송투데이 2727회, 20.12.28.', '2020년 12월 28일', ' 타이거새우구이']]",0507-1326-7666
경복너랑나랑호프 합정점,"맥주,호프",3,서울 마포구 양화진길 55,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",정보 없음
원앙,요리주점,4.27,서울 마포구 양화로3길 15,[],정보 없음
Meld by kichijoji,요리주점,정보 없음,서울 마포구 성지길 55,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 24:00', '23:00 라스트오더'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '18:00 - 24:00', '23:00 라스트오더']]",02-332-6552
더뷰 합정,바(BAR),정보 없음,서울 마포구 양화로6길 76 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '18:00 - 02:00'], ['일', '18:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 02:00'], ['- 마감시간은 매장 상황에 따라 유동적일 수 있습니다.']]",0507-1432-1307
어른이대공원,요리주점,정보 없음,서울 마포구 양화로6길 100 1층,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료'], ['토', '14:00 - 06:00'], ['일', '16:00 - 02:00'], ['월', '16:00 - 02:00'], ['화', '16:00 - 02:00'], ['수', '16:00 - 02:00'], ['목', '16:00 - 02:00'], ['금', '14:00 - 06:00']]",0507-1431-3352
Ms오뎅바,술집,4.5,서울 마포구 월드컵로1길 52,정보 없음,정보 없음
얼맥당 합정점,"맥주,호프",4.5,서울 마포구 월드컵로1길 52,"[['영업 중', '04:30에 라스트오더', '4시 30분에 라스트오더'], ['토', '14:00 - 05:00', '04:30 라스트오더'], ['일', '14:00 - 03:00', '02:30 라스트오더'], ['월', '17:00 - 02:00', '01:30 라스트오더'], ['화', '17:00 - 02:00', '01:30 라스트오더'], ['수', '14:00 - 03:00', '02:30 라스트오더'], ['목', '14:00 - 03:00', '02:30 라스트오더'], ['금', '14:00 - 05:00', '04:30 라스트오더']]",070-4189-7574
육전면사무소 합정역점,요리주점,4.36,서울 마포구 월드컵로1길 14 B116호 얼맥당,"[['영업 종료', '10:00에 영업 시작', '10시 0분에 영업 시작', '펼쳐보기']]",02-332-7688
히게쯔라,이자카야,정보 없음,서울 마포구 양화로1길 42 1층,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월', '16:00 - 24:00', '23:00 라스트오더'], ['화', '16:00 - 24:00', '23:00 라스트오더'], ['수', '16:00 - 24:00', '23:00 라스트오더'], ['목', '16:00 - 24:00', '23:00 라스트오더'], ['금', '16:00 - 01:00', '00:00 라스트오더'], ['토', '16:00 - 01:00', '00:00 라스트오더']]",0507-1317-4883
브루브루,"맥주,호프",4.47,서울 마포구 월드컵로3길 50,"[['영업 종료', '15:00에 영업 시작', '15시 0분에 영업 시작', '펼쳐보기']]",0507-1345-3359
썬키친,요리주점,4.47,서울 마포구 월드컵로3길 50,"[['영업 종료', '12:00에 영업 시작', '12시 0분에 영업 시작', '펼쳐보기']]",0507-1338-4681
디엠,술집,4.89,서울 마포구 양화로6길 50 2층,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더', '펼쳐보기'], ['']]",0507-1329-6429
미나리,요리주점,정보 없음,서울 마포구 양화로6길 14 1층 코너점포,"[['영업 중', '01:20에 라스트오더', '1시 20분에 라스트오더'], ['토', '17:00 - 02:00', '01:20 라스트오더'], ['일', '17:00 - 12:30', '11:50 라스트오더'], ['월', '17:00 - 12:30', '11:50 라스트오더'], ['화', '17:00 - 12:30', '11:50 라스트오더'], ['수', '17:00 - 12:30', '11:50 라스트오더'], ['목', '17:00 - 12:30', '11:50 라스트오더'], ['금', '17:00 - 02:00', '01:20 라스트오더']]",010-9585-7805
아소토,이자카야,4.56,서울 마포구 독막로2길 34 1층 아소토,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기'], [''], [''], ['휴무일', '07/18']]",0507-1345-9622
호맥 합정점,"맥주,호프",4.56,서울 마포구 독막로2길 34 1층 아소토,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",02-333-7466
심야식당 오밤중,요리주점,4.44,서울 마포구 독막로5길 5 대웅빌딩 1층 호맥,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기'], ['']]",0507-1412-8824
이키,이자카야,4.89,서울 마포구 포은로2가길 6 1층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",010-9915-5915
깊은숲,"맥주,호프",4.73,서울 마포구 독막로 27,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1410-6865
낮달,요리주점,4.73,서울 마포구 독막로 27,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1312-0597
금강산호프,"맥주,호프",4.37,서울 마포구 독막로5길 8 1층 낮달,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기'], ['']]",02-334-8120
시소,요리주점,4.56,서울 마포구 성지길 18,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",0507-1412-8744
카사블랑코,"맥주,호프",4.7,서울 마포구 독막로 43-1 3층 시소,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1484-9596
호랑이,요리주점,4.34,서울 마포구 양화로1길 29 1층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작', '펼쳐보기']]",010-5567-1637
색다른한잔,"맥주,호프",4.16,서울 마포구 성지3길 23,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",070-4222-4198
과일가게,술집,4.42,서울 마포구 독막로2길 35 1층 색다른한잔,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",02-336-3859
넉탐,요리주점,4.39,서울 마포구 양화로1길 25,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['매일', '16:00 - 02:00']]",0507-1345-5640
히게쯔라,이자카야,4.39,서울 마포구 양화로1길 25,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작', '펼쳐보기']]",0507-1317-4883
형제집,요리주점,4.61,서울 마포구 포은로 39 1층 형제집,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더'], ['토', '18:00 - 03:00', '01:30 라스트오더'], ['일', '18:00 - 03:00', '01:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 03:00', '01:30 라스트오더'], ['수', '18:00 - 03:00', '01:30 라스트오더'], ['목', '18:00 - 03:00', '01:30 라스트오더'], ['금', '18:00 - 03:00', '01:30 라스트오더']]",0507-1489-2230
남자식탁,이자카야,4.61,서울 마포구 포은로 39 1층 형제집,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1324-3035
윤슬,요리주점,4.57,서울 마포구 월드컵로3길 31-8 1층 남자식탁,"[['오늘 휴무', '07/09 휴무', '07/09 휴무', '펼쳐보기'], [''], ['휴무일', '07/23']]",02-6081-2200
펍프리바다727,"맥주,호프",4.96,서울 마포구 독막로4길 9 1층 가운데 검정문,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더', '펼쳐보기'], ['']]",02-525-0911
델리카테슨,와인,4.31,서울 마포구 양화로6길 38 3F,"[['영업 종료', '11:30에 영업 시작', '11시 30분에 영업 시작', '펼쳐보기'], [''], ['휴무일', '07/12']]",0507-1444-3141
준지의아름다운하루,이자카야,4.61,서울 마포구 토정로3길 19 1층,"[['영업 중', '03:30에 라스트오더', '3시 30분에 라스트오더', '펼쳐보기']]",02-3144-6760
달리,요리주점,4.47,서울 마포구 독막로 48 2층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기'], ['2014테이스티로드 31회, 14.08.23.', '2014년 8월 23일', ' 명란덮밥/명란파스타']]",0507-1381-4123
익순,요리주점,4.49,서울 마포구 양화로6길 86 2층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",0507-1326-9260
슬오라,요리주점,정보 없음,서울 마포구 포은로 14 1층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 01:00', '00:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 01:00', '00:30 라스트오더'], ['수', '18:00 - 01:00', '00:30 라스트오더'], ['목', '18:00 - 01:00', '00:30 라스트오더'], ['금', '18:00 - 01:00', '00:30 라스트오더'], ['토', '18:00 - 01:00', '00:30 라스트오더']]",0507-1478-7377
우식궁,요리주점,4.85,서울 마포구 양화로6길 92 2층 우식궁,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료'], ['토', '18:00 - 06:00'], ['일', '18:00 - 02:00'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 06:00']]",0507-1348-2543
약수터,포장마차,4.85,서울 마포구 양화로6길 92 2층 우식궁,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",0507-1371-6229
카즈,이자카야,4.74,서울 마포구 독막로2길 12 1층 101호,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",02-335-1631
양화진,요리주점,4.49,서울 마포구 월드컵로3길 44,"[['영업 종료', '11:00에 영업 시작', '11시 0분에 영업 시작', '펼쳐보기'], ['생방송투데이 2727회, 20.12.28.', '2020년 12월 28일', ' 타이거새우구이']]",0507-1326-7666
경복너랑나랑호프 합정점,"맥주,호프",3,서울 마포구 양화진길 55,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",정보 없음
원앙,요리주점,4.27,서울 마포구 양화로3길 15,[],정보 없음
Meld by kichijoji,요리주점,정보 없음,서울 마포구 성지길 55,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 24:00', '23:00 라스트오더'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '18:00 - 24:00', '23:00 라스트오더']]",02-332-6552
더뷰 합정,바(BAR),정보 없음,서울 마포구 양화로6길 76 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '18:00 - 02:00'], ['일', '18:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 02:00'], ['- 마감시간은 매장 상황에 따라 유동적일 수 있습니다.']]",0507-1432-1307
어른이대공원,요리주점,정보 없음,서울 마포구 양화로6길 100 1층,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료'], ['토', '14:00 - 06:00'], ['일', '16:00 - 02:00'], ['월', '16:00 - 02:00'], ['화', '16:00 - 02:00'], ['수', '16:00 - 02:00'], ['목', '16:00 - 02:00'], ['금', '14:00 - 06:00']]",0507-1431-3352
Ms오뎅바,술집,4.5,서울 마포구 월드컵로1길 52,정보 없음,정보 없음
얼맥당 합정점,"맥주,호프",4.5,서울 마포구 월드컵로1길 52,"[['영업 중', '04:30에 라스트오더', '4시 30분에 라스트오더'], ['토', '14:00 - 05:00', '04:30 라스트오더'], ['일', '14:00 - 03:00', '02:30 라스트오더'], ['월', '17:00 - 02:00', '01:30 라스트오더'], ['화', '17:00 - 02:00', '01:30 라스트오더'], ['수', '14:00 - 03:00', '02:30 라스트오더'], ['목', '14:00 - 03:00', '02:30 라스트오더'], ['금', '14:00 - 05:00', '04:30 라스트오더']]",070-4189-7574
육전면사무소 합정역점,요리주점,4.36,서울 마포구 월드컵로1길 14 B116호 얼맥당,"[['영업 종료', '10:00에 영업 시작', '10시 0분에 영업 시작', '펼쳐보기']]",02-332-7688
부침개바 지리,"전통,민속주점",4.59,서울 마포구 월드컵로3길 31-5 2층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 23:00', '22:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 23:00', '22:00 라스트오더'], ['목', '17:00 - 23:00', '22:00 라스트오더'], ['금', '17:00 - 23:00', '22:00 라스트오더'], ['토', '17:00 - 23:00', '22:00 라스트오더']]",02-6396-3646
그럼,요리주점,4.59,서울 마포구 월드컵로3길 31-5 2층,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더', '펼쳐보기'], ['']]",0507-1368-1707
네즈,이자카야,4.88,서울 마포구 성지길 35 1층 네즈,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '16:00 - 24:00']]",0507-1343-1175
카에루,이자카야,4.88,서울 마포구 성지길 35 1층 네즈,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작', '펼쳐보기']]",02-325-5103
문학살롱 초고,바(BAR),4.63,서울 마포구 양화로1길 31 우진빌딩,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작', '펼쳐보기']]",02-332-7579
한길비스트로,와인,4.43,서울 마포구 독막로2길 30,"[['영업 중', '00:30에 라스트오더', '0시 30분에 라스트오더', '펼쳐보기'], ['']]",0507-1323-0915
주행,요리주점,4.82,서울 마포구 독막로 31-3 1층 101호,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1443-7998
꺼꾸잽이 초장집 합정점,생선회,4.82,서울 마포구 독막로 31-3 1층 101호,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료', '펼쳐보기']]",0507-1366-9685
피공일,와인,정보 없음,서울 마포구 토정로 27 1층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 01:00'], ['월', '18:00 - 01:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 01:00'], ['토', '18:00 - 01:00']]",0507-1419-3668
비앤비,바(BAR),4.41,서울 마포구 독막로3길 6 지하,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['매일', '18:00 - 04:00']]",02-722-1254
논베,이자카야,4.41,서울 마포구 독막로3길 6 지하,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작', '펼쳐보기'], ['']]",0507-1322-3126
한송이꽃이,요리주점,4.59,서울 마포구 양화로6길 72 2층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 24:00', '23:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '18:00 - 24:00', '23:00 라스트오더'], ['- 매주 월요일 휴무입니다.']]",0507-1320-5202
히포,요리주점,4.59,서울 마포구 양화로6길 72 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",010-3220-1015
주문합정,요리주점,정보 없음,서울 마포구 토정로 27-1 성우맨션 1.5층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00']]",010-8286-2494
리슨,바(BAR),4.69,서울 마포구 독막로8길 7 삼성빌딩 1층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '19:00 - 03:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '19:00 - 03:00'], ['화', '19:00 - 03:00'], ['수', '19:00 - 03:00'], ['목', '19:00 - 03:00'], ['금', '19:00 - 03:00']]",02-322-2436
타테이와,이자카야,4.69,서울 마포구 독막로8길 7 삼성빌딩 1층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",0507-1390-6163
믹스쳐,와인,정보 없음,서울 마포구 토정로3안길 18 1층,"[['영업 종료', '12:00에 영업 시작', '12시 0분에 영업 시작'], ['일', '12:00 - 22:00', '21:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 23:00', '22:00 라스트오더'], ['수', '17:00 - 23:00', '22:00 라스트오더'], ['목', '17:00 - 23:00', '22:00 라스트오더'], ['금', '17:00 - 23:00', '22:00 라스트오더'], ['토', '12:00 - 23:00', '22:00 라스트오더']]",0507-1360-6475
오티디 서울,바(BAR),정보 없음,서울 마포구 토정로3안길 25 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['매일', '18:00 - 02:00', '01:00 라스트오더']]",0507-1498-9016
쿠바포차 하바나24시,포장마차,정보 없음,서울 마포구 월드컵로1길 11 2층,"[['영업 중', '01:40에 라스트오더', '1시 40분에 라스트오더'], ['토', '16:00 - 02:00', '01:40 라스트오더'], ['일', '정기휴무 (매주 일요일)'], ['월', '16:00 - 02:00', '01:40 라스트오더'], ['화', '16:00 - 02:00', '01:40 라스트오더'], ['수', '16:00 - 02:00', '01:40 라스트오더'], ['목', '16:00 - 02:00', '01:40 라스트오더'], ['금', '16:00 - 02:00', '01:40 라스트오더'], ['- 일요일 예약 시 영업 가능']]",0507-1333-7118
생활맥주 합정동점,"맥주,호프",4.2,서울 마포구 월드컵로3길 28 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['매일', '18:00 - 02:00'], ['- 명절 전날 휴무, 명절 당일은 유동적 휴무']]",02-335-5500
바람잔,요리주점,4.2,서울 마포구 월드컵로3길 28 1층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작', '펼쳐보기']]",0507-1397-0113
르파르,와인,4.62,서울 마포구 월드컵로1길 40 바람잔,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더', '펼쳐보기']]",0507-1428-7887
오늘와인한잔 합정역점,와인,4.52,서울 마포구 성지길 35 덕양빌딩 1층 르파르,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기'], ['']]",0507-1313-2483
마카로니펑키클럽,바(BAR),4.42,서울 마포구 독막로3길 6,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",010-4861-4820
브루브루,"맥주,호프",4.47,서울 마포구 월드컵로3길 50,"[['영업 종료', '15:00에 영업 시작', '15시 0분에 영업 시작'], ['일', '15:00 - 23:00'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 01:00'], ['토', '18:00 - 01:00']]",0507-1345-3359
블루스 하우스,바(BAR),4.47,서울 마포구 월드컵로3길 50,"[['영업 종료', '19:00에 영업 시작', '19시 0분에 영업 시작', '펼쳐보기']]",02-332-2408
펍프리바다727,"맥주,호프",4.39,서울 마포구 동교로 42-1 2층 BLUES HOUSE,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더', '펼쳐보기'], ['']]",02-525-0911
