shop_name,shop_type,shop_star_rating,shop_address,shop_time_info,shop_contact
열정타코,요리주점,4.51,서울 마포구 동교로46길 7 주차장 쪽 반지층,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료', '펼쳐보기'], ['']]",010-4346-4026
이제,요리주점,정보 없음,서울 마포구 동교로 256-3 미소빌딩 1층,"[['오늘 휴무', '매주 화요일 휴무', '매주 화요일 휴무'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 23:00', '22:00 라스트오더'], ['목', '17:00 - 23:00', '22:00 라스트오더'], ['금', '17:00 - 24:00', '23:00 라스트오더'], ['토', '17:00 - 24:00', '23:00 라스트오더'], ['일', '17:00 - 23:00', '22:00 라스트오더'], ['월', '17:00 - 23:00', '22:00 라스트오더']]",0507-1414-1599
계담다,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['화', '12:00 - 01:00', '00:00 라스트오더'], ['수', '12:00 - 01:00', '00:00 라스트오더'], ['목', '12:00 - 01:00', '00:00 라스트오더'], ['금', '12:00 - 02:00', '01:00 라스트오더'], ['토', '12:00 - 02:00', '01:00 라스트오더'], ['일', '12:00 - 01:00', '00:00 라스트오더'], ['월', '12:00 - 01:00', '00:00 라스트오더'], ['맛있는녀석들 418회, 23.02.24.', '2023년 2월 24일', ' 김치/백김치', '펼쳐보기'], [''], [''], [''], [''], ['']]",0507-1321-1881
쏘슐랭,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더', '펼쳐보기'], ['맛있는녀석들 418회, 23.02.24.', '2023년 2월 24일', ' 김치/백김치', '펼쳐보기'], [''], [''], [''], [''], ['']]",0507-1321-1881
시실리,요리주점,정보 없음,서울 마포구 성미산로 198,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['화', '17:00 - 03:00'], ['수', '17:00 - 03:00'], ['목', '17:00 - 03:00'], ['금', '17:00 - 04:00'], ['토', '17:00 - 04:00'], ['일', '17:00 - 03:00'], ['월', '17:00 - 03:00']]",0507-1309-8117
바다약방,요리주점,정보 없음,서울 마포구 동교로 266-11 1층 바다약방,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '16:00 - 02:00', '01:00 라스트오더'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월(7/17)', '제헌절16:00 - 02:00']]",0507-1420-9015
콘티키빠,요리주점,4.94,서울 마포구 동교로 227-1 지하 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 03:00', '02:00 라스트오더'], ['토', '17:00 - 03:00', '02:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더']]",010-2105-3760
무채색 숲,요리주점,4.94,서울 마포구 동교로 227-1 지하 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",010-2105-3760
다이닝 야경,이자카야,4.58,서울 마포구 성미산로 189-6 101호,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '16:00 - 01:00', '00:00 라스트오더'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더']]",0507-1367-7780
무명요리사,이자카야,4.58,서울 마포구 성미산로 189-6 101호,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더', '펼쳐보기']]",0507-1367-7780
쿠시파파,이자카야,4.63,서울 마포구 동교로 256-4 지층 쿠시파파,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 03:00'], ['토', '17:00 - 03:00'], ['일', '17:00 - 01:00'], ['월', '17:00 - 01:00']]",0507-1323-3889
루나씨엘로,와인,4.63,서울 마포구 동교로 256-4 지층 쿠시파파,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료', '펼쳐보기']]",0507-1323-3889
바란스,술집,정보 없음,서울 마포구 동교로 266-5 1층,"[['영업 중', '01:40에 라스트오더', '1시 40분에 라스트오더'], ['화', '17:00 - 03:00', '01:40 라스트오더'], ['수', '17:00 - 03:00', '01:40 라스트오더'], ['목', '17:00 - 03:00', '01:40 라스트오더'], ['금', '17:00 - 03:00', '01:40 라스트오더'], ['토', '17:00 - 03:00', '01:40 라스트오더'], ['일', '17:00 - 03:00', '01:40 라스트오더'], ['월', '정기휴무 (매주 월요일)']]",010-8441-4846
라온,요리주점,정보 없음,서울 마포구 동교로 266-6 반지층,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00'], ['일', '17:00 - 24:00'], ['월(7/17)', '정기휴무 (격주 월요일)'], ['격주 월요일 정기 휴무']]",02-2088-6244
연남고집,요리주점,4.82,서울 마포구 동교로38길 7,"[['오늘 휴무', '매주 화요일 휴무', '매주 화요일 휴무'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더']]",0507-1354-2457
하나킨,이자카야,4.82,서울 마포구 동교로38길 7,"[['오늘 휴무', '매주 화요일 휴무', '매주 화요일 휴무', '펼쳐보기']]",0507-1354-2457
스탠딩박스,이자카야,정보 없음,서울 마포구 동교로36길 7 101호,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00'], ['일', '16:00 - 24:00'], ['월', '17:00 - 24:00']]",0507-1341-4531
이주방,요리주점,4.57,서울 마포구 연희로 33 2층,"[['오늘 휴무', '매주 화요일 휴무', '매주 화요일 휴무'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '17:00 - 24:00'], ['일', '17:00 - 24:00'], ['월', '17:00 - 24:00']]",0507-1373-3618
카시,이자카야,4.57,서울 마포구 연희로 33 2층,"[['오늘 휴무', '매주 화요일 휴무', '매주 화요일 휴무', '펼쳐보기']]",0507-1373-3618
장농속,"맥주,호프",정보 없음,서울 마포구 동교로46길 22,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 01:00'], ['토', '14:00 - 01:00'], ['일', '14:00 - 01:00'], ['월(7/17)', '제헌절14:00 - 01:00']]",070-4065-6212
모이정,이자카야,4.54,서울 마포구 성미산로 122 1층,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['매일', '17:00 - 01:00', '00:00 라스트오더']]",0507-1381-2885
노라,이자카야,4.54,서울 마포구 성미산로 122 1층,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더', '펼쳐보기']]",0507-1381-2885
모모키친,이자카야,4.36,서울 마포구 동교로34길 3 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 03:00', '02:00 라스트오더'], ['토', '17:00 - 03:00', '02:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더']]",010-4340-3973
88노가리 연남하우스,"맥주,호프",4.36,서울 마포구 동교로34길 3 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",010-4340-3973
이끔,요리주점,정보 없음,서울 마포구 동교로46길 24-2 2층 이끔,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 24:00', '23:00 라스트오더'], ['토', '17:00 - 24:00', '23:00 라스트오더'], ['일', '17:00 - 24:00', '23:00 라스트오더'], ['월(7/17)', '제헌절10:00 - 20:00']]",010-4169-6302
이자카야라쿤,이자카야,4.75,서울 마포구 성미산로29안길 29 라쿤,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['화', '12:00 - 24:00', '23:00 라스트오더'], ['수', '12:00 - 24:00', '23:00 라스트오더'], ['목', '12:00 - 24:00', '23:00 라스트오더'], ['금', '12:00 - 24:00', '23:00 라스트오더'], ['토', '12:00 - 24:00', '23:00 라스트오더'], ['일', '12:00 - 24:00', '23:00 라스트오더'], ['월(7/17)', '제헌절10:00 - 20:00'], ['- 12~17시까지는 캐치테이블로 코스예약으로만 진행됩니다']]",0507-1315-0849
미드나잇 키친 연남점,요리주점,4.75,서울 마포구 성미산로29안길 29 라쿤,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더', '펼쳐보기'], ['']]",0507-1315-0849
불철,이자카야,정보 없음,서울 마포구 동교로 266-10 B102호 불철,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00'], ['일', '17:00 - 02:00'], ['월', '정기휴무 (매주 월요일)'], ['- 매주 월요일 정기휴무입니다. 찾아주셔서 감사합니다.']]",0507-1341-1974
쿠루미 1호점,이자카야,4.52,서울 마포구 동교로 242-13 2층,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['일', '17:00 - 24:00', '23:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더']]",0507-1401-7315
화령,요리주점,4.52,서울 마포구 동교로 242-13 2층,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더', '펼쳐보기']]",0507-1401-7315
리파인 연남점,요리주점,정보 없음,서울 마포구 동교로 265 2층,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00'], ['일', '17:00 - 01:00'], ['월(7/17)', '제헌절17:00 - 01:00']]",0507-1366-2979
아카사니,이자카야,4.89,서울 마포구 동교로 278 1층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['매일', '17:00 - 24:00', '23:00 라스트오더'], ['- 디너 오마카세 (사전예약필수)']]",0507-1488-5060
모모,이자카야,4.89,서울 마포구 동교로 278 1층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더', '펼쳐보기'], ['']]",0507-1488-5060
비등점,이자카야,정보 없음,서울 마포구 동교로38안길 22 1층,"[['오늘 휴무', '매주 화요일 휴무', '매주 화요일 휴무'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월(7/17)', '제헌절17:00 - 02:00']]",0507-1367-3488
바란스,술집,정보 없음,서울 마포구 동교로 266-5 1층,"[['영업 중', '01:40에 라스트오더', '1시 40분에 라스트오더'], ['화', '17:00 - 03:00', '01:40 라스트오더'], ['수', '17:00 - 03:00', '01:40 라스트오더'], ['목', '17:00 - 03:00', '01:40 라스트오더'], ['금', '17:00 - 03:00', '01:40 라스트오더'], ['토', '17:00 - 03:00', '01:40 라스트오더'], ['일', '17:00 - 03:00', '01:40 라스트오더'], ['월', '정기휴무 (매주 월요일)']]",010-8441-4846
미도리,이자카야,4.87,서울 마포구 동교로46길 16 지하1층,"[['영업 중', '22:15에 라스트오더', '22시 15분에 라스트오더'], ['화', '17:00 - 23:00', '22:15 라스트오더'], ['수', '17:00 - 23:00', '22:15 라스트오더'], ['목', '17:00 - 23:00', '22:15 라스트오더'], ['금', '17:00 - 23:00', '22:15 라스트오더'], ['토', '16:00 - 23:00', '22:15 라스트오더'], ['일', '16:00 - 23:00', '22:15 라스트오더'], ['월', '정기휴무 (매주 월요일)']]",010-2299-1857
단단,이자카야,4.87,서울 마포구 동교로46길 16 지하1층,"[['영업 중', '22:15에 라스트오더', '22시 15분에 라스트오더', '펼쳐보기']]",010-2299-1857
뚜이연남,요리주점,정보 없음,서울 마포구 동교로34길 11,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['일', '17:00 - 24:00', '23:00 라스트오더'], ['월', '정기휴무 (매주 월요일)']]",0507-1376-0679
옥타,이자카야,정보 없음,서울 마포구 성미산로26길 42 샹글리라,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['화', '18:00 - 23:00'], ['수', '18:00 - 23:00'], ['목', '18:00 - 23:00'], ['금', '18:00 - 23:00'], ['토', '18:00 - 23:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '정기휴무 (매주 월요일)']]",02-325-8056
두루미,요리주점,4.68,서울 마포구 동교로51길 129-10 두루미,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 24:00', '23:00 라스트오더'], ['토', '14:00 - 24:00', '23:00 라스트오더'], ['일', '14:00 - 24:00', '23:00 라스트오더'], ['월', '17:00 - 24:00', '23:00 라스트오더']]",0507-1370-5133
고릴라요정,요리주점,4.68,서울 마포구 동교로51길 129-10 두루미,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더', '펼쳐보기']]",0507-1370-5133
이마치,요리주점,4.5,서울 마포구 성미산로29안길 19-7 2층 이마치 (1층은 심원 한 층 더 올라오세요),"[['영업 중', '22:00에 라스트오더', '22시 0분에 라스트오더'], ['화', '14:30 - 23:00', '22:00 라스트오더'], ['수', '14:30 - 23:00', '22:00 라스트오더'], ['목', '14:30 - 23:00', '22:00 라스트오더'], ['금', '14:30 - 23:00', '22:00 라스트오더'], ['토', '14:30 - 23:00', '22:00 라스트오더'], ['일', '14:30 - 23:00', '22:00 라스트오더'], ['월', '정기휴무 (매주 월요일)']]",0507-1396-8557
달빛부엌,요리주점,4.5,서울 마포구 성미산로29안길 19-7 2층 이마치 (1층은 심원 한 층 더 올라오세요),"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '17:30 - 01:00'], ['토', '17:30 - 01:00'], ['일', '18:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['- 휴무일 인스타그램 참고 @moonkitchen1234'], ['식신로드1 203회, 14.10.11.', '2014년 10월 11일', ' 3종모둠튀김/돼지고기바질볶음']]",02-322-3559
청화접,요리주점,정보 없음,서울 마포구 동교로 268 지하1층 청화접,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['일', '17:00 - 24:00', '23:00 라스트오더'], ['월', '17:00 - 24:00', '23:00 라스트오더']]",0507-1333-6580
풍년숯불갈비,"육류,고기요리",4.41,서울 마포구 동교로 264,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['매일', '12:00 - 02:00']]",0507-1378-5818
청화접,요리주점,4.41,서울 마포구 동교로 264,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1378-5818
란콰이진 연남본점,요리주점,4.89,서울 마포구 성미산로29안길 27-6 1층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더', '펼쳐보기'], [''], [''], ['휴무일', '07/25'], ['생방송투데이 2399회, 19.08.26.', '2019년 8월 26일', ' 목화솜탕수육/홍콩식바지락볶음', '펼쳐보기'], ['']]",0507-1439-0774
꼬요식당,요리주점,4.89,서울 마포구 성미산로29안길 27-6 1층,정보 없음,0507-1410-8917
화담,요리주점,4.83,서울 마포구 동교로 275-1 꼬요식당,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더']]",0507-1410-8917
소주방,요리주점,4.5,"서울 마포구 동교로 266-12 1층,2층","[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 02:00'], ['토', '16:00 - 02:00'], ['일', '17:00 - 24:00'], ['월', '17:00 - 24:00']]",0507-1351-0896
전주상회,요리주점,4.5,"서울 마포구 동교로 266-12 1층,2층","[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료', '펼쳐보기']]",0507-1351-0896
요코쵸,이자카야,4.5,서울 마포구 성미산로 161-15 1층,"[['영업 중', '22:50에 라스트오더', '22시 50분에 라스트오더'], ['매일', '17:00 - 23:50', '22:50 라스트오더']]",02-324-8875
무채색,요리주점,4.5,서울 마포구 성미산로 161-15 1층,"[['영업 중', '22:50에 라스트오더', '22시 50분에 라스트오더', '펼쳐보기']]",02-324-8875
연주방,요리주점,4.51,서울 마포구 동교로46길 7 주차장 쪽 반지층,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '16:00 - 01:00'], ['토', '16:00 - 01:00'], ['일', '16:00 - 24:00'], ['월', '17:00 - 24:00'], ['- 휴무는 따로 공지 할게요']]",010-4346-4026
열정타코,요리주점,4.51,서울 마포구 동교로46길 7 주차장 쪽 반지층,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료', '펼쳐보기'], ['']]",010-4346-4026
이제,요리주점,정보 없음,서울 마포구 동교로 256-3 미소빌딩 1층,"[['오늘 휴무', '매주 화요일 휴무', '매주 화요일 휴무'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 23:00', '22:00 라스트오더'], ['목', '17:00 - 23:00', '22:00 라스트오더'], ['금', '17:00 - 24:00', '23:00 라스트오더'], ['토', '17:00 - 24:00', '23:00 라스트오더'], ['일', '17:00 - 23:00', '22:00 라스트오더'], ['월', '17:00 - 23:00', '22:00 라스트오더']]",0507-1414-1599
계담다,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['화', '12:00 - 01:00', '00:00 라스트오더'], ['수', '12:00 - 01:00', '00:00 라스트오더'], ['목', '12:00 - 01:00', '00:00 라스트오더'], ['금', '12:00 - 02:00', '01:00 라스트오더'], ['토', '12:00 - 02:00', '01:00 라스트오더'], ['일', '12:00 - 01:00', '00:00 라스트오더'], ['월', '12:00 - 01:00', '00:00 라스트오더'], ['맛있는녀석들 418회, 23.02.24.', '2023년 2월 24일', ' 김치/백김치', '펼쳐보기'], [''], [''], [''], [''], ['']]",0507-1321-1881
쏘슐랭,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더', '펼쳐보기'], ['맛있는녀석들 418회, 23.02.24.', '2023년 2월 24일', ' 김치/백김치', '펼쳐보기'], [''], [''], [''], [''], ['']]",0507-1321-1881
시실리,요리주점,정보 없음,서울 마포구 성미산로 198,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['화', '17:00 - 03:00'], ['수', '17:00 - 03:00'], ['목', '17:00 - 03:00'], ['금', '17:00 - 04:00'], ['토', '17:00 - 04:00'], ['일', '17:00 - 03:00'], ['월', '17:00 - 03:00']]",0507-1309-8117
바다약방,요리주점,정보 없음,서울 마포구 동교로 266-11 1층 바다약방,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '16:00 - 02:00', '01:00 라스트오더'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월(7/17)', '제헌절16:00 - 02:00']]",0507-1420-9015
콘티키빠,요리주점,4.94,서울 마포구 동교로 227-1 지하 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",010-2105-3760
무채색 숲,요리주점,4.94,서울 마포구 동교로 227-1 지하 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 03:00', '02:00 라스트오더'], ['토', '17:00 - 03:00', '02:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더']]",010-2105-3760
다이닝 야경,이자카야,4.58,서울 마포구 성미산로 189-6 101호,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더', '펼쳐보기']]",0507-1367-7780
