shop_name,shop_type,shop_star_rating,shop_address,shop_time_info,shop_contact
전류 일산밤리단길점,와인,4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더', '펼쳐보기']]",031-965-5815
화류,이자카야,4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더'], ['월', '16:30 - 02:00', '01:15 라스트오더'], ['화', '16:30 - 02:00', '01:15 라스트오더'], ['수', '16:30 - 02:00', '01:15 라스트오더'], ['목', '16:30 - 02:00', '01:15 라스트오더'], ['금', '16:30 - 02:00', '01:15 라스트오더'], ['토', '16:30 - 02:00', '01:15 라스트오더'], ['일', '정기휴무 (매주 일요일)']]",031-965-5815
비스트로온,이자카야,4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더', '펼쳐보기']]",031-965-5815
범맥주 파주야당점,요리주점,4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더'], ['월', '16:30 - 02:00', '01:15 라스트오더'], ['화', '16:30 - 02:00', '01:15 라스트오더'], ['수', '16:30 - 02:00', '01:15 라스트오더'], ['목', '16:30 - 02:00', '01:15 라스트오더'], ['금', '16:30 - 02:00', '01:15 라스트오더'], ['토', '16:30 - 02:00', '01:15 라스트오더'], ['일', '정기휴무 (매주 일요일)']]",031-965-5815
지느러미,바(BAR),4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더', '펼쳐보기']]",031-965-5815
레드제플린,바(BAR),4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더'], ['월', '16:30 - 02:00', '01:15 라스트오더'], ['화', '16:30 - 02:00', '01:15 라스트오더'], ['수', '16:30 - 02:00', '01:15 라스트오더'], ['목', '16:30 - 02:00', '01:15 라스트오더'], ['금', '16:30 - 02:00', '01:15 라스트오더'], ['토', '16:30 - 02:00', '01:15 라스트오더'], ['일', '정기휴무 (매주 일요일)']]",031-965-5815
복덕주점 밤리단길,요리주점,4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더', '펼쳐보기']]",031-965-5815
추억의 길가 포장마차,포장마차,4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더'], ['월', '16:30 - 02:00', '01:15 라스트오더'], ['화', '16:30 - 02:00', '01:15 라스트오더'], ['수', '16:30 - 02:00', '01:15 라스트오더'], ['목', '16:30 - 02:00', '01:15 라스트오더'], ['금', '16:30 - 02:00', '01:15 라스트오더'], ['토', '16:30 - 02:00', '01:15 라스트오더'], ['일', '정기휴무 (매주 일요일)']]",031-965-5815
밀회관 파주야당역점,"맥주,호프",4.35,경기 고양시 일산동구 위시티로 55-14 1층,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더', '펼쳐보기']]",031-965-5815
역전할머니맥주 일산탄현점,"맥주,호프",4.3,경기 고양시 일산서구 일현로 36 1층 103호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['매일', '16:00 - 04:00']]",031-922-7656
노노스탄테,와인,4.3,경기 고양시 일산서구 일현로 36 1층 103호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",031-922-7656
청담이상 일산라페스타점,이자카야,4.3,경기 고양시 일산서구 일현로 36 1층 103호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['매일', '16:00 - 04:00']]",031-922-7656
등대 숯불꼬치,"오뎅,꼬치",4.3,경기 고양시 일산서구 일현로 36 1층 103호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",031-922-7656
푸른술집할라 일산라페스타점,요리주점,4.3,경기 고양시 일산서구 일현로 36 1층 103호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['매일', '16:00 - 04:00']]",031-922-7656
저스트밤,바(BAR),4.3,경기 고양시 일산서구 일현로 36 1층 103호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",031-922-7656
울룰루펍,"맥주,호프",4.3,경기 고양시 일산서구 일현로 36 1층 103호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['매일', '16:00 - 04:00']]",031-922-7656
엉클39,"맥주,호프",4.3,경기 고양시 일산서구 일현로 36 1층 103호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",031-922-7656
골뱅이 일산,요리주점,정보 없음,경기 고양시 일산동구 중앙로1261번길 59 105호,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '16:00 - 24:00', '23:00 라스트오더'], ['일', '정기휴무 (매주 일요일)']]",0507-1374-2062
설맥 일산식사점,"맥주,호프",정보 없음,경기 고양시 일산동구 위시티1로 6-31 103호,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['매일', '17:00 - 01:00']]",031-967-6864
