name,type,star_rating,review_sum,address,time_info,contact
플래시백,바(BAR),정보 없음,282,서울 마포구 양화로21길 37 2층,"[['영업 종료', '13:00에 영업 시작', '13시 0분에 영업 시작'], ['일', '13:00 - 24:00', '23:30 라스트오더'], ['월', '14:00 - 01:00', '00:30 라스트오더'], ['화', '14:00 - 01:00', '00:30 라스트오더'], ['수', '14:00 - 01:00', '00:30 라스트오더'], ['목', '14:00 - 01:00', '00:30 라스트오더'], ['금', '14:00 - 02:00', '01:30 라스트오더'], ['토', '13:00 - 02:00', '01:30 라스트오더']]",0507-1392-5885
미스터리,"맥주,호프",4.74,131,서울 서대문구 연세로7안길 41 지하1층,"[['영업 종료', '17:45에 영업 시작', '17시 45분에 영업 시작'], ['일', '17:45 - 24:00', '23:00 라스트오더'], ['월', '17:45 - 24:00', '23:00 라스트오더'], ['화', '17:45 - 24:00', '23:00 라스트오더'], ['수', '17:45 - 24:00', '23:00 라스트오더'], ['목', '17:45 - 24:00', '23:00 라스트오더'], ['금', '17:45 - 24:00', '23:00 라스트오더'], ['토', '17:45 - 24:00', '23:00 라스트오더']]",02-336-2472
하노이맥주밤거리 신촌점,요리주점,4.74,131,서울 서대문구 연세로7안길 10-1 1-2층,"[['영업 중', '05:00에 영업 종료', '5시 0분에 영업 종료'], ['매일', '17:00 - 05:00']]",0507-1345-8106
콘티키빠,요리주점,4.94,414,서울 마포구 동교로 227-1 지하 1층,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더'], ['토', '17:00 - 03:00', '02:00 라스트오더'], ['일', '17:00 - 02:00', '01:00 라스트오더'], ['월', '17:00 - 02:00', '01:00 라스트오더'], ['화', '17:00 - 02:00', '01:00 라스트오더'], ['수', '17:00 - 02:00', '01:00 라스트오더'], ['목', '17:00 - 02:00', '01:00 라스트오더'], ['금', '17:00 - 03:00', '02:00 라스트오더']]",010-2105-3760
투비위드유,"맥주,호프",4.94,414,서울 서대문구 연세로9길 17 지하1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '19:00 - 24:00'], ['화', '19:00 - 24:00'], ['수', '19:00 - 24:00'], ['목', '19:00 - 24:00'], ['금', '19:00 - 24:00'], ['토', '19:00 - 24:00']]",010-3168-2826
연어꽃,요리주점,4.73,106,서울 서대문구 연세로9길 37 1층,"[['오늘 휴무', '07/23 휴무', '07/23 휴무'], ['일(7/23)', '휴무'], ['월(7/24)', '휴무'], ['화(7/25)', '휴무'], ['수(7/26)', '휴무'], ['목(7/27)', '휴무'], ['금(7/28)', '휴무'], ['토(7/29)', '휴무'], ['07/01-08/31 휴무']]",0507-1483-4323
이자카야 연정,이자카야,4.82,581,서울 마포구 양화로23길 24 2층 일부,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '16:00 - 03:00'], ['일', '16:00 - 03:00'], ['월', '16:00 - 02:00'], ['화', '16:00 - 02:00'], ['수', '16:00 - 02:00'], ['목', '16:00 - 02:00'], ['금', '16:00 - 03:00']]",0507-1370-9339
금별맥주 신촌점,"맥주,호프",4.82,581,서울 서대문구 연세로11길 14 1층,"[['영업 중', '05:00에 영업 종료', '5시 0분에 영업 종료'], ['매일', '15:00 - 05:00']]",02-336-5071
역전포장마차 홍대점,술집,4.43,1185,서울 마포구 양화로 183 지하1층,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 24:00'], ['월', '16:00 - 24:00'], ['화', '16:00 - 24:00'], ['수', '16:00 - 24:00'], ['목', '16:00 - 24:00'], ['금', '16:00 - 24:00'], ['토', '16:00 - 02:00']]",0507-1376-3340
루프탑 투게더,"맥주,호프",4.64,956,서울 마포구 양화로21길 31 4층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 02:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00']]",0507-1365-8624
우리들의공간,요리주점,4.28,99,서울 서대문구 연세로2길 101-10,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['매일', '17:00 - 01:00']]",02-365-6030
산울림1992,요리주점,4.28,99,서울 마포구 서강로9길 60 산울림1992,"[['영업 종료', '15:00에 영업 시작', '15시 0분에 영업 시작'], ['일', '15:00 - 23:00', '22:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['나혼자산다 450회, 22.06.17.', '2022년 6월 17일', ' 비빔파스타/조개탕/육전', '펼쳐보기'], [''], ['']]",0507-1417-0352
똥꼬하우스,포장마차,4.45,1429,서울 서대문구 연세로7안길 32 1층 똥꼬하우스,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '17:00 - 03:00']]",02-365-2611
용용선생 신촌점,요리주점,4.03,134,서울 서대문구 연세로7길 20 1층,"[['영업 종료', '16:30에 영업 시작', '16시 30분에 영업 시작'], ['일', '16:30 - 02:00', '01:15 라스트오더'], ['월', '17:00 - 02:00', '01:15 라스트오더'], ['화', '17:00 - 02:00', '01:15 라스트오더'], ['수', '17:00 - 02:00', '01:15 라스트오더'], ['목', '17:00 - 02:00', '01:15 라스트오더'], ['금', '17:00 - 02:00', '01:15 라스트오더'], ['토', '16:30 - 02:00', '01:15 라스트오더']]",02-336-5261
너스레,술집,4.59,592,서울 서대문구 이화여대7길 22,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 24:00', '23:00 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 24:00', '23:00 라스트오더'], ['토', '17:00 - 24:00', '23:00 라스트오더'], ['- 공휴일엔 11시까지 영업합니다']]",02-364-2221
명성관,바(BAR),4.59,592,서울 마포구 와우산로3길 32,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '18:00 - 01:00', '00:00 라스트오더'], ['목', '18:00 - 01:00', '00:00 라스트오더'], ['금', '18:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['생방송오늘저녁 1821회, 22.07.12.', '2022년 7월 12일', ' 마라맛마파두부/췅칭윙', '펼쳐보기'], ['']]",0507-1371-7456
헤븐,"맥주,호프",4.48,501,서울 서대문구 연세로5나길 14 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '14:00 - 01:00'], ['화', '14:00 - 01:00'], ['수', '14:00 - 01:00'], ['목', '14:00 - 02:00'], ['금', '14:00 - 02:00'], ['토', '14:00 - 02:00']]",070-7585-8413
심야식당하스,이자카야,4.45,735,서울 마포구 연희로1길 19,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 01:00'], ['월', '17:00 - 01:00'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 02:00'], ['토', '16:00 - 02:00']]",070-8888-0198
연남옥탑,"맥주,호프",4.45,735,서울 마포구 양화로23길 28 4층,"[['영업 종료', '15:00에 영업 시작', '15시 0분에 영업 시작'], ['일', '15:00 - 01:00'], ['월', '16:00 - 01:00'], ['화', '16:00 - 01:00'], ['수', '16:00 - 01:00'], ['목', '16:00 - 01:00'], ['금', '15:00 - 02:00'], ['토', '15:00 - 02:00']]",010-8399-9377
꿀뱅이,요리주점,4,442,서울 마포구 동교로 212-5 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1316-2024
하우스라운지,바(BAR),4.62,258,서울 마포구 동교로 212-5 1층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '18:00 - 03:00'], ['일', '18:00 - 02:00'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 03:00']]",0507-1407-2052
보스포차,"맥주,호프",4.5,385,서울 서대문구 연세로7길 25 2층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '16:00 - 03:00']]",0507-1359-5905
데이지,"스파게티,파스타전문",4.36,380,서울 서대문구 연세로11길 10 2층(창천동),"[['영업 종료', '11:00에 영업 시작', '11시 0분에 영업 시작'], ['매일', '11:00 - 22:00']]",0507-1340-9303
쿠마네꼬치,이자카야,4.44,360,서울 서대문구 연세로9길 22,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 02:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 02:00'], ['토', '17:00 - 02:00']]",정보 없음
술로름,요리주점,4.44,360,서울 서대문구 연세로9길 22,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 01:00', '00:00 라스트오더'], ['월', '16:00 - 01:00', '00:00 라스트오더'], ['화', '16:00 - 01:00', '00:00 라스트오더'], ['수', '16:00 - 01:00', '00:00 라스트오더'], ['목', '16:00 - 01:00', '00:00 라스트오더'], ['금', '16:00 - 02:00', '01:00 라스트오더'], ['토', '16:00 - 02:00', '01:00 라스트오더']]",0507-1397-3412
주무대,요리주점,4.55,397,서울 마포구 와우산로3길 32,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00']]",0507-1440-1221
브릭스5221맥주 신촌점,"맥주,호프",4.55,397,서울 서대문구 연세로9길 10-3,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 01:30', '01:25 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 00:30', '00:25 라스트오더'], ['수', '17:00 - 00:30', '00:25 라스트오더'], ['목', '17:00 - 00:30', '00:25 라스트오더'], ['금', '16:00 - 01:30', '01:25 라스트오더'], ['토', '16:00 - 01:30', '01:25 라스트오더']]",0507-1335-7132
쿠시노주방,이자카야,4.65,979,서울 마포구 동교로 218-1 지하1층 쿠시노주방,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 01:00', '23:30 라스트오더'], ['월', '16:00 - 01:00', '23:30 라스트오더'], ['화', '16:00 - 01:00', '23:30 라스트오더'], ['수', '16:00 - 01:00', '23:30 라스트오더'], ['목', '16:00 - 01:00', '23:30 라스트오더'], ['금', '16:00 - 02:00', '00:30 라스트오더'], ['토', '15:00 - 02:00', '00:30 라스트오더']]",010-7245-0503
안테이쿠,이자카야,4.39,1409,서울 서대문구 연세로11길 22 지하,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더']]",0507-1329-9677
집시포차,"맥주,호프",정보 없음,467,서울 서대문구 연세로7안길 10 2층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '17:00 - 03:00'], ['일', '17:00 - 02:00'], ['월', '17:00 - 02:00'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 03:00']]",0507-1343-1497
에일크루브루잉 신촌점,"맥주,호프",정보 없음,142,서울 서대문구 연세로11길 34 지하1층. 지상1~2층 에일크루브루잉,"[['영업 종료', '13:00에 영업 시작', '13시 0분에 영업 시작'], ['일', '13:00 - 23:00', '22:30 라스트오더'], ['월', '14:00 - 23:00', '22:30 라스트오더'], ['화', '14:00 - 23:00', '22:30 라스트오더'], ['수', '14:00 - 23:00', '22:30 라스트오더'], ['목', '14:00 - 23:00', '22:30 라스트오더'], ['금', '13:00 - 24:00', '23:30 라스트오더'], ['토', '13:00 - 24:00', '23:30 라스트오더']]",0507-1377-8663
찰리주막 신촌점,요리주점,정보 없음,317,서울 서대문구 연세로7안길 10-5,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '18:00 - 04:00'], ['일', '18:00 - 02:00'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 04:00']]",02-332-2115
